date,state,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage
20210315,NE,11,100
20210419,UT,17,53
20210601,CT,16,33
20210211,ND,5,50
20210317,WV,23,63
20210428,IA,36,126
20210110,NC,424,132
20210203,AL,219,117
20210507,AK,3,24
20210514,OH,128,233
20210205,NM,71,55
20201229,NH,38,28
20210315,MI,151,158
20201213,PA,725,227
20201226,VT,3,17
20210210,IA,29,126
20210506,NV,40,63
20210102,MS,156,108
20210603,KS,22,150
20210605,MD,50,61
20210601,MN,23,131
20210210,DC,24,14
20210205,LA,146,219
20201208,MT,50,66
20210604,IL,90,205
20210414,ID,13,52
20210407,OK,54,151
20210410,AK,4,24
20210418,FL,518,268
20210118,NE,39,100
20200221,IN,,0
20201211,UT,82,59
20210602,SC,16,87
20210421,NY,381,208
20210216,PR,9,67
20210211,KS,67,150
20210322,NH,7,29
20210505,LA,52,220
20210215,ID,13,48
20210110,AK,7,24
20210107,MT,43,67
20201203,CT,129,36
20201224,KS,138,150
20210317,ND,1,50
20200902,PA,55,212
20210410,NY,478,208
20201230,NY,1114,205
20210327,WY,1,31
20210202,MD,169,52
20200307,PA,,0
20210420,MO,57,123
20210328,OK,41,152
20210426,NV,54,60
20210113,LA,258,218
20201227,DC,20,14
20201225,DE,55,16
20210209,NV,98,60
20210214,WA,40,105
20210506,WI,87,149
20210414,ND,11,49
20210307,DC,14,14
20210101,WV,89,63
20210524,AZ,60,101
20210131,CO,88,105
20210517,TX,237,590
20210410,DC,13,14
20210303,RI,17,15
20210525,MD,47,53
20201216,AL,422,117
20210423,TN,102,114
20210216,VA,189,95
20210401,AK,9,24
20210417,NH,19,30
20200311,VA,,0
20210602,IA,12,126
20210529,ND,1,50
20210413,NY,472,181
20210125,NH,20,28
20210410,ND,13,50
20200117,HI,,0
20210127,MD,220,60
20210414,UT,24,59
20201214,VT,3,17
20201210,PR,31,64
20210428,TX,359,596
20210408,AR,28,110
20210202,CO,79,96
20210119,ME,20,37
20200304,PR,,0
20210323,NM,10,53
20210213,WI,91,150
20200311,CO,,0
20210204,HI,7,26
20210522,PA,140,229
20201215,CT,132,33
20201222,NY,1047,181
20210119,IN,268,137
20201225,NC,349,132
20210305,KY,182,119
20201204,NC,301,132
20210207,CT,90,40
20210519,CA,210,416
20201230,KS,159,150
20201230,IL,413,207
20210201,ME,15,37
20210404,MO,51,140
20200907,PR,8,65
20210605,VI,0,2
20210205,AL,236,115
20200208,AL,,0
20210525,CO,85,96
20210328,NY,493,208
20210213,PR,21,67
20210425,SD,6,65
20210218,WV,42,63
20201216,CA,2115,419
20210209,IA,46,122
20210511,IN,82,135
20210319,ID,15,52
20201210,MO,310,140
20210125,UT,47,53
20210527,AR,41,110
20210509,TX,301,595
20210419,NH,17,29
20210501,NY,270,208
20210314,WV,23,63
20201219,MD,234,59
20210127,MS,108,109
20210218,IL,179,206
20210211,PA,305,229
20210213,AZ,233,125
20210105,WV,83,59
20200907,NC,103,124
20200129,MN,,0
20200312,MD,,0
20210218,RI,13,15
20210317,AZ,83,125
20210103,OK,387,151
20210506,LA,46,220
20201213,GA,375,169
20210430,KY,132,117
20210607,MO,54,124
20200309,WI,,0
20210118,IA,55,122
20210312,RI,14,15
20210423,HI,3,26
20201218,HI,4,26
20201209,VI,0,2
20200310,NE,,0
20201223,IL,500,206
20210612,MD,27,61
20210604,SC,27,87
20210612,GA,195,167
20210206,OR,26,64
20210228,RI,5,15
20210412,PA,313,211
20210505,TX,325,595
20210609,SD,5,65
20201221,UT,68,53
20210301,MD,83,53
20210412,LA,44,219
20210402,ME,9,39
20200903,VI,0,2
20210518,WI,95,142
20210402,ND,14,50
20210505,RI,4,15
20210420,OR,25,63
20210317,KY,138,119
20200123,IN,,0
20200222,AL,,0
20210503,TX,286,590
20201231,FL,1094,268
20201230,NC,389,132
20210608,FL,284,229
20201216,NJ,463,96
20210122,FL,1081,269
20210306,MN,30,140
20210211,TN,135,114
20210111,MD,204,52
20200906,AL,95,112
20210221,AK,5,24
20210215,OK,127,144
20210316,VA,125,96
20201223,AZ,555,124
20210112,NE,51,100
20210601,PA,88,210
20210412,UT,20,53
20201218,PR,28,66
20210107,AR,174,111
20210327,NY,616,208
20200106,TX,,0
20210604,FL,251,268
20210111,OH,494,199
20200309,ND,,0
20210330,VA,121,95
20210403,IL,215,206
20200301,MT,,0
20201220,UT,88,59
20210310,IA,28,126
20210217,MD,110,60
20210507,AL,63,115
20210427,MD,146,53
20210112,VA,325,95
20201218,VA,265,108
20200227,NC,,0
20210430,FL,454,269
20210314,MA,83,102
20200907,KS,39,141
20210311,MS,38,108
20210516,AZ,46,125
20210209,LA,137,219
20210611,TX,194,595
20210514,MN,75,140
20210608,SC,23,69
20201228,CT,139,33
20210317,VA,95,106
20210123,HI,7,26
20210128,AL,284,117
20210117,CT,136,40
20201218,MO,317,140
20210308,KY,151,105
20200228,IN,,0
20201229,ME,14,37
20210112,MD,217,52
20210401,MO,48,140
20210507,OR,40,65
20210115,ID,46,52
20210414,SC,62,87
20201221,DC,65,14
20200218,WV,,0
20210330,NV,34,60
20210303,UT,26,59
20210507,PR,17,72
20201214,NJ,344,79
20210425,PA,260,229
20210311,TX,502,592
20210108,PA,569,229
20201203,HI,11,26
20201212,VT,2,17
20201211,MS,172,108
20210520,AL,51,115
20210526,FL,325,270
20210208,VT,2,17
20210214,CA,724,418
20210402,CA,262,418
20210507,MI,267,164
20210121,OR,34,65
20210119,GA,783,154
20201217,GA,556,170
20210429,OR,41,65
20210204,NE,33,101
20201220,ND,15,50
20210405,NJ,284,81
20210203,NH,27,30
20200904,NC,125,126
20210414,OH,244,233
20210530,ID,13,53
20200309,TX,,0
20200106,IN,,0
20210403,MS,12,108
20210530,LA,45,220
20200310,OH,,0
20210426,AR,30,90
20210429,NM,27,55
20210328,WI,46,150
20210320,TX,413,592
20210121,AK,4,24
20210521,RI,8,15
20210208,KS,31,141
20210113,FL,1212,268
20201210,NM,123,54
20200203,IN,,0
20210415,MD,164,61
20210210,MI,118,164
20210315,RI,7,15
20210404,DC,15,14
20210217,NJ,266,96
20210504,MA,57,79
20210602,ME,6,39
20210324,MS,17,108
20201227,VI,0,2
20210407,UT,22,59
20210122,MI,219,164
20210504,AR,33,90
20210228,OH,138,233
20200224,TX,,0
20210421,AL,65,117
20201225,MI,291,162
20210419,NJ,220,78
20210521,WA,95,104
20200223,HI,,0
20200305,IN,,0
20210526,SC,32,87
20210128,IA,56,126
20201215,NV,208,60
20201204,SD,50,65
20200313,WY,,0
20200221,KS,,0
20210327,MA,113,101
20210227,VT,5,17
20210115,NH,31,30
20210331,IN,90,165
20210103,OR,67,65
20210325,SD,13,65
20210327,WV,27,63
20210529,ME,9,39
20210315,CA,308,382
20210310,SD,10,65
20201220,ME,14,39
20210317,UT,31,59
20210109,DE,64,16
20201207,VI,0,2
20210604,AZ,63,124
20210403,SD,5,65
20210130,VT,9,17
20210120,CA,1930,417
20210427,WY,4,30
20200302,MI,,0
20210329,MS,11,100
20210306,CT,81,39
20210510,HI,5,24
20210512,IA,30,126
20210429,MA,74,102
20210416,CA,245,417
20210106,AR,173,111
20210312,TN,80,113
20210413,AZ,64,102
20210304,NM,30,55
20201224,SD,29,65
20210206,ME,14,39
20210506,AL,62,115
20200105,LA,,0
20210514,FL,392,269
20210105,ND,21,47
20210408,NE,23,101
20210322,IN,65,136
20210411,NE,13,101
20210517,ID,13,49
20200124,AL,,0
20201214,WA,87,95
20210502,MN,69,140
20210115,UT,96,59
20210523,NJ,55,96
20200216,TX,,0
20210505,AZ,68,125
20200302,MD,,0
20210402,NV,38,63
20201206,WY,35,31
20200905,CT,11,32
20210121,GA,844,170
20200306,MN,,0
20201231,GA,767,170
20210517,PR,9,65
20210205,CA,1135,419
20201208,NY,745,181
20210125,IN,147,138
20201204,NM,144,53
20210314,RI,6,15
20210530,UT,22,60
20210309,IN,55,136
20201216,VT,8,17
20210104,LA,242,216
20210216,GA,335,155
20210126,HI,10,24
20210206,GA,530,170
20210218,WI,95,150
20210312,ID,18,52
20201222,VA,275,104
20210524,HI,5,24
20210131,WA,66,105
20210424,KS,26,150
20210427,AL,55,104
20210302,FL,588,230
20210216,AZ,189,105
20210104,ID,46,48
20210405,IN,70,136
20210113,MT,47,67
20210103,AL,439,115
20200306,MD,,0
20210302,SC,74,69
20210226,VT,6,17
20210213,NM,32,54
20210502,OK,32,151
20210407,CA,279,419
20210408,DE,22,16
20210129,AK,3,24
20210430,SC,58,87
20210521,DE,7,16
20210224,ME,7,39
20210228,LA,75,219
20210227,IL,140,205
20210107,UT,88,59
20210408,GA,210,170
20201213,ID,47,52
20200104,TX,,0
20210226,IA,35,126
20200103,TX,,0
20210425,AL,51,115
20210328,AK,9,24
20200905,ME,0,36
20210307,NJ,174,96
20210419,MD,158,53
20210325,NV,44,63
20210101,LA,268,216
20210406,OK,57,142
20210513,VA,60,105
20210122,OR,37,65
20200206,NC,,0
20210113,AZ,615,126
20200204,TX,,0
20210413,GA,183,154
20200213,MT,,0
20210207,NE,15,101
20201206,IL,444,199
20210518,MA,46,79
20201225,AL,364,116
20210106,WA,117,104
20210525,NE,10,100
20210411,OK,40,151
20210217,VA,189,107
20210217,IA,48,126
20201223,RI,38,15
20201221,DE,55,10
20210422,NY,368,208
20210329,DE,20,11
20210108,MN,86,140
20210426,TX,304,590
20210131,KY,288,119
20201206,MO,253,140
20210212,UT,43,59
20210214,NE,16,101
20210111,WY,12,30
20210517,AZ,58,101
20210318,MA,94,102
20210316,IL,143,188
20210419,IL,237,189
20210102,TX,1587,591
20210529,PR,6,66
20201206,VA,190,108
20201231,NY,1095,206
20210124,MN,50,140
20210420,CO,113,96
20210310,MN,41,140
20201227,AK,13,24
20200309,IL,,0
20210607,TN,33,113
20210114,MD,243,59
20210125,AR,115,90
20210416,ME,6,39
20210207,OH,248,234
20210313,MA,82,102
20210118,RI,24,15
20210224,PA,253,229
20210307,TX,428,592
20210219,NH,11,30
20210518,CO,103,96
20210320,ME,6,39
20210102,PR,16,67
20210531,PA,92,211
20210323,TN,113,113
20210523,SD,3,65
20210531,ME,8,36
20210525,VA,53,94
20210605,FL,261,268
20210521,ME,22,39
20210331,NE,16,101
20210204,OK,228,151
20210512,MS,17,107
20200219,MS,,0
20210605,AZ,48,124
20201217,IN,383,165
20210109,MA,269,102
20201209,DC,25,14
20210318,VT,5,17
20210423,RI,7,15
20200107,NC,,0
20210101,UT,85,59
20210126,NV,149,60
20201207,MS,121,101
20210201,HI,4,24
20200904,PR,29,65
20210419,VT,8,17
20201213,AL,333,113
20210214,OK,126,152
20201220,NY,846,205
20210428,MT,12,67
20210221,CA,544,417
20210220,MO,103,140
20210527,ND,4,50
20210115,NC,466,132
20201231,TX,1828,590
20210308,WA,36,95
20210514,CA,204,413
20210603,NC,65,133
20210223,AK,8,23
20210519,PR,13,66
20210121,VI,1,2
20200101,MN,,0
20210407,WI,85,149
20210124,NM,106,54
20210102,DE,39,16
20210409,NE,13,101
20210128,NE,40,101
20210429,AL,52,114
20210303,KY,181,119
20210305,SC,82,87
20201204,OR,75,65
20210610,MN,19,140
20201223,DE,51,16
20200904,AK,0,25
20210409,MO,50,140
20200308,ND,,0
20210512,OK,29,151
20210528,AZ,57,124
20210121,CO,127,105
20200220,MT,,0
20210530,WI,35,149
20210418,GA,198,170
20201205,SD,49,65
20210319,RI,6,15
20210409,VA,119,105
20210407,MA,96,101
20210406,MO,64,125
20210327,DC,22,14
20210426,IA,18,122
20210605,SC,14,87
20200103,MN,,0
20210212,ID,18,52
20210127,RI,31,15
20210423,IN,96,165
20210205,MA,189,102
20210323,CA,302,382
20210226,NC,136,132
20210122,VA,296,106
20210509,MI,200,164
20210426,PR,29,67
20210531,SD,3,63
20210224,CT,89,40
20210421,NV,54,63
20210526,DC,6,14
20210428,OR,38,65
20210303,NY,578,207
20200205,HI,,0
20210530,ND,1,50
20210114,NH,26,30
20210207,AZ,265,125
20210418,NJ,231,96
20210612,CT,7,39
20210422,MA,90,102
20210526,MD,47,61
20200131,MN,,0
20210121,IN,244,166
20201226,TN,258,115
20210106,MO,271,140
20201228,ND,21,47
20210301,DC,12,14
20210225,GA,281,169
20201231,NE,58,101
20210206,SD,11,65
20210612,MN,25,140
20210107,MN,89,140
20210215,CT,64,33
20210109,RI,32,15
20210109,WV,91,63
20210412,MS,13,100
20210320,KS,28,150
20210602,CT,15,40
20201204,IL,593,199
20200311,IL,,0
20210118,AK,4,22
20201221,IA,71,122
20200102,MN,,0
20210518,MO,45,123
20210602,CA,168,416
20210522,MS,23,108
20201205,MS,120,108
20210520,VI,0,2
20210607,DE,3,11
20201212,TX,1230,587
20210324,RI,9,15
20201213,MN,144,139
20210416,OK,39,153
20200307,MO,,0
20200119,TX,,0
20210131,AL,206,114
20210406,MA,101,83
20210522,GA,138,170
20210127,MN,45,140
20210104,PR,11,67
20210221,NM,36,55
20210326,IL,179,205
20210213,OH,237,234
20200904,NM,12,49
20201216,HI,7,26
20210609,NH,8,30
20200303,WV,,0
20200128,WV,,0
20200907,MI,41,149
20210316,DC,12,14
20210514,OK,34,151
20201205,GA,479,170
20200125,MT,,0
20210220,PR,11,67
20210519,DC,7,14
20210523,CA,159,416
20210510,TN,71,112
20201224,IA,101,126
20210218,NV,75,63
20201221,KY,403,105
20200312,PA,,0
20210203,RI,28,15
20201207,TX,1104,582
20210124,ID,18,52
20200120,MN,,0
20210521,CA,165,416
20210217,WY,6,31
20210508,MI,255,164
20210314,DE,14,16
20210417,GA,212,170
20210209,ID,25,48
20210604,VA,37,105
20210305,AR,29,110
20210225,NC,164,132
20210427,NV,42,60
20210408,SD,6,65
20210206,RI,13,15
20210528,MI,105,163
20210513,NE,15,101
20210511,NM,23,52
20210401,DC,17,14
20210519,MI,165,163
20200301,IA,,0
20201225,WI,198,148
20210410,VA,105,105
20201205,CA,1457,417
20210607,DC,2,14
20210524,RI,4,14
20210412,CT,78,33
20210525,MO,71,124
20201215,CO,222,95
20210120,KS,109,149
20210319,CT,73,40
20210318,WV,17,63
20210520,ND,6,50
20210315,MS,21,100
20210414,FL,542,268
20200907,VT,0,17
20200129,AL,,0
20210520,VT,2,17
20210211,MO,104,140
20201219,UT,89,59
20210611,IA,18,126
20210607,MS,31,100
20210223,MD,102,52
20200906,SD,14,60
20210128,VA,275,107
20210302,ND,5,47
20201216,KS,182,150
20201203,ND,47,50
20201210,CA,1752,416
20200112,MT,,0
20210216,NC,233,119
20210212,RI,27,15
20210412,OH,188,202
20201229,AR,211,91
20210526,PR,2,66
20210610,SD,3,65
20210222,HI,2,24
20210112,SC,317,70
20210419,SC,66,69
20200902,ME,1,36
20210601,GA,95,154
20201223,OH,633,230
20210227,NV,55,63
20210524,MT,20,65
20210209,WI,105,143
20210215,MS,30,100
20201212,IA,95,126
20201222,NE,62,100
20210225,PA,272,229
20200225,NV,,0
20210516,LA,40,220
20210511,VI,0,2
20210513,IL,159,204
20210114,IN,301,166
20210306,WI,63,150
20210313,WV,24,63
20210416,IL,309,205
20200212,AL,,0
20210220,DC,20,14
20210426,NY,271,179
20200226,MT,,0
20210123,TN,187,112
20201208,MI,489,160
20210117,MA,239,102
20210325,GA,235,170
20210307,IA,29,126
20201215,KS,171,141
20210107,NH,41,30
20210513,AL,70,116
20210504,OR,36,63
20200308,MN,,0
20210110,NJ,375,96
20210603,SD,4,65
20210328,AR,13,110
20210428,HI,8,26
20201218,WV,82,63
20210401,WV,35,63
20201230,PA,655,228
20210103,CO,118,104
20210205,ND,7,50
20200211,TX,,0
20200905,VT,0,17
20210508,ND,6,50
20210212,OK,151,152
20210412,WI,73,142
20210511,MA,58,79
20210413,NJ,266,78
20210102,NE,49,101
20210603,MD,32,61
20210501,AR,45,110
20201221,NC,332,119
20210601,NC,69,119
20210416,NJ,227,96
20210319,NM,16,55
20210116,WV,65,63
20210125,NY,758,181
20201225,IA,69,126
20201210,ND,28,50
20210121,NM,91,55
20200903,LA,90,192
20210419,MT,2,65
20210331,PR,14,67
20210605,TN,31,114
20210410,AZ,73,126
20201229,NY,1076,179
20210201,TN,141,114
20200311,PR,,0
20210203,IN,174,166
20210529,MO,58,140
20201216,MT,48,67
20210605,MO,59,140
20210411,IL,253,204
20210210,AZ,283,125
20210410,NM,14,55
20210317,NH,11,30
20201231,MO,305,140
20210102,AZ,582,126
20200310,IL,,0
20200308,SC,,0
20200228,WA,,0
20201223,NH,45,30
20200902,MT,19,53
20210208,NE,22,100
20210322,VI,0,2
20210404,WI,69,150
20210515,IA,28,126
20200307,TX,,0
20201221,SD,24,63
20210222,VI,0,2
20210305,NE,9,101
20210129,NC,294,132
20210207,LA,120,219
20201219,ID,56,52
20210213,IN,96,166
20200906,CT,7,32
20210116,MT,38,67
20210307,AZ,81,126
20201208,VA,195,98
20210421,PA,365,229
20210216,SD,7,63
20210204,DC,41,14
20210112,CO,145,95
20200311,ME,,0
20210326,NJ,318,96
20201221,WA,92,95
20210314,IN,55,165
20201207,DE,37,12
20210414,MO,46,140
20201219,MO,275,140
20201213,ND,23,50
20201218,DC,28,14
20210509,WA,53,105
20201209,TN,340,119
20210104,AZ,541,104
20210105,HI,9,24
20200906,NC,94,124
20200311,OR,,0
20210422,AR,23,110
20201220,CT,119,40
20210424,OK,42,151
20210609,AR,46,110
20210206,MS,66,108
20210430,MI,363,164
20210409,IL,271,204
20210530,CA,150,414
20210208,NY,652,182
20210517,MO,42,123
20210119,VT,9,17
20201213,CT,99,40
20210311,NJ,242,96
20210111,AZ,563,105
20200307,LA,,0
20201208,VI,0,2
20210418,CO,69,105
20201222,IL,498,190
20201218,IL,490,204
20210127,DE,24,16
20200114,MN,,0
20210503,IA,33,122
20210417,WY,5,31
20210323,OK,51,140
20201230,AR,177,111
20210522,SD,3,65
20200108,HI,,0
20210221,UT,36,59
20210511,CA,190,370
20210413,VA,114,94
20210420,MD,172,53
20210326,FL,525,269
20210607,MD,25,53
20210502,CA,216,419
20210510,NJ,93,78
20200903,WV,18,63
20200210,NC,,0
20210218,LA,84,219
20201223,LA,203,217
20210503,VT,2,17
20210524,TN,56,113
20210520,TN,56,114
20201210,TN,382,111
20210111,RI,27,15
20201228,PA,607,191
20210506,KS,21,150
20210111,NH,42,28
20201215,GA,586,166
20200305,NE,,0
20210330,IA,39,122
20210207,WI,80,150
20210321,OR,19,65
20210322,NY,526,180
20210313,AR,26,111
20210501,NH,6,30
20210407,RI,14,14
20210428,KS,35,150
20210508,WA,57,105
20210324,DE,13,16
20201214,TX,1121,584
20200907,NJ,25,92
20210524,MS,20,100
20210508,PR,25,72
20200311,AR,,0
20210418,VA,116,105
20200312,IN,,0
20210119,MS,114,101
20210316,NE,15,100
20210101,NH,41,30
20201217,SD,31,65
20210531,CT,21,33
20210327,IA,33,126
20210604,OK,27,150
20201220,PA,664,228
20210512,DE,11,16
20210507,LA,50,220
20210126,MN,65,131
20210204,WV,66,63
20210328,SC,69,87
20210311,VT,3,17
20210131,GA,450,170
20210323,HI,5,24
20210606,NM,16,56
20210421,ME,15,39
20210604,NJ,46,96
20200207,HI,,0
20210130,AL,230,114
20210529,DC,3,14
20200903,CT,7,32
20201220,KY,389,124
20200301,PR,,0
20200312,SC,,0
20210316,WI,60,142
20210213,GA,421,170
20210526,MT,19,67
20210308,NY,470,182
20210117,RI,23,15
20201215,OR,84,63
20210601,SD,4,63
20210319,KY,124,119
20201224,MN,110,140
20210130,KS,79,150
20201209,HI,7,26
20210331,AZ,65,126
20210215,SD,9,63
20210416,SC,61,87
20201204,MI,468,163
20210304,AZ,111,126
20210330,WI,56,142
20210224,ND,5,50
20200306,NJ,,0
20210531,NY,101,180
20210510,MT,13,65
20210110,SC,256,87
20210330,TX,380,589
20200121,MN,,0
20210123,MO,175,140
20210205,TN,164,114
20210405,MD,119,54
20210304,MD,103,61
20200904,DC,12,14
20201220,AR,153,111
20210507,ND,5,50
20210418,OR,41,65
20210324,ME,9,39
20200227,KS,,0
20210214,PR,21,67
20210106,NJ,473,96
20210427,MI,395,157
20210420,WA,55,94
20210108,TX,1914,591
20210309,WY,6,30
20210402,DE,23,16
20200303,CA,,0
20210310,GA,260,170
20210427,KS,28,141
20200104,IN,,0
20210507,NV,32,63
20210606,ID,9,53
20200308,IA,,0
20210515,MO,52,140
20210217,OH,188,233
20210602,NH,3,30
20210227,MA,103,101
20200305,CA,,0
20210330,NE,15,100
20210210,MT,16,67
20210120,TN,233,118
20210503,RI,3,14
20210509,GA,134,171
20201222,SC,196,77
20201230,MN,115,140
20201229,WA,103,95
20210129,WI,158,149
20210423,VI,2,2
20201217,NH,32,30
20210209,MN,53,131
20210416,MT,11,67
20210203,LA,131,219
20200218,MT,,0
20210425,LA,38,220
20210112,MO,287,125
20210329,NE,8,100
20210602,MT,19,67
20210325,AL,58,114
20210527,VI,0,2
20210609,OH,60,233
20210319,UT,22,59
20200117,NC,,0
20210227,WY,4,31
20201225,TX,1404,590
20201229,KY,444,105
20201211,NM,114,54
20201220,WA,98,105
20201207,AL,270,105
20210501,CT,72,40
20201217,MS,164,109
20210202,TN,180,114
20210114,CT,187,40
20210326,MO,55,140
20210607,AK,2,22
20201227,WA,114,105
20210207,IL,198,206
20210507,WI,88,149
20200904,MI,43,149
20210419,OH,203,200
20210214,MO,101,140
20210518,ID,20,48
20210504,MO,75,123
20201228,VT,1,17
20210313,NY,511,208
20210509,SC,35,87
20210202,ND,6,47
20210302,ID,19,48
20201209,WI,336,149
20210108,CT,147,40
20210603,WY,12,31
20201209,OK,314,153
20210329,MN,48,131
20200302,ND,,0
20201212,PR,41,66
20200309,OH,,0
20201223,MN,135,140
20210506,DC,10,14
20210215,AK,4,22
20210116,NV,171,63
20210305,MO,79,140
20210507,CO,111,105
20200310,PR,,0
20210415,GA,231,170
20210102,MA,255,101
20210403,VA,118,106
20210205,DE,17,16
20210320,VT,5,17
20201219,DC,27,14
20200124,MT,,0
20201217,VI,0,2
20210424,RI,10,15
20210110,IL,338,205
20210120,NJ,357,96
20210507,DC,11,14
20210222,PA,229,206
20210514,MT,9,67
20200309,PA,,0
20210403,NE,19,101
20210220,AL,155,115
20210118,OK,305,144
20210518,AK,0,22
20210211,VI,0,2
20201222,FL,922,244
20210307,DE,7,16
20210411,FL,493,268
20210126,OK,281,143
20210103,LA,257,216
20201214,ME,20,37
20210420,KY,146,104
20210306,GA,230,170
20210427,VT,7,17
20210130,PA,368,229
20201228,NJ,349,78
20210505,MN,82,140
20210523,NC,53,133
20210331,MO,56,140
20210406,WV,49,63
20210407,NH,15,30
20210612,AL,32,115
20201212,AR,169,111
20210311,GA,256,170
20210113,SC,309,87
20210504,SD,11,63
20210122,CO,121,105
20210603,VI,0,2
20210408,MS,12,108
20210521,MS,29,108
20210510,MN,63,131
20210215,UT,24,53
20210107,ID,47,52
20210126,LA,175,218
20210325,NE,6,102
20210130,IN,170,166
20210302,UT,30,53
20210423,CA,262,417
20210216,IL,201,188
20200903,AL,123,108
20210106,NY,1165,206
20210325,PA,297,228
20200208,IN,,0
20200301,WY,,0
20210523,LA,43,220
20210301,IN,63,137
20210107,NV,165,63
20210103,WI,240,149
20210427,CO,140,96
20210408,IL,241,204
20201228,ID,47,48
20210527,FL,352,270
20200903,TN,121,121
20210405,OK,35,141
20210528,DE,6,16
20210517,OH,148,198
20210118,MN,60,131
20210406,VA,124,100
20210521,OK,35,150
20210210,TX,1028,573
20210304,ID,16,52
20210505,NH,20,30
20210320,NC,121,132
20210220,ND,6,50
20201212,NE,72,101
20210226,TX,581,593
20210606,NH,2,30
20210319,AK,5,24
20210206,DE,31,16
20210502,NM,16,55
20210426,MI,378,157
20210608,IL,63,186
20210601,NJ,40,78
20210108,WV,92,63
20210527,DC,6,14
20210525,IL,135,186
20201225,LA,197,216
20210106,NM,107,55
20210206,IL,222,206
20210425,WI,81,150
20201227,NC,361,132
20210201,DC,19,14
20200905,AR,51,101
20210417,ME,11,39
20201213,WI,337,149
20200202,MT,,0
20210528,WA,55,104
20210319,MN,62,140
20200305,MI,,0
20200110,HI,,0
20210315,OK,61,141
20210422,NH,21,30
20200903,ND,11,47
20201214,IA,85,122
20210207,NJ,270,96
20210104,MI,228,157
20210513,SD,2,65
20210117,IN,266,166
20201228,AZ,499,104
20210411,SC,69,87
20210604,VT,0,17
20210204,MI,136,164
20200303,AL,,0
20200312,CO,,0
20210429,ID,12,52
20210609,WI,27,150
20210602,WY,10,31
20201208,AR,175,92
20210502,NC,99,132
20200905,KY,146,111
20210304,SD,8,65
20201206,MD,201,60
20210327,TX,363,592
20200216,MN,,0
20210530,NV,16,63
20210220,TN,115,114
20210413,IL,275,187
20210224,SC,110,87
20210129,KY,335,119
20210215,GA,284,154
20201225,CO,147,104
20200304,IL,,0
20210428,MI,409,164
20200225,AL,,0
20200109,MN,,0
20210515,MS,22,107
20210512,RI,4,15
20210606,AK,2,24
20210222,LA,59,219
20210307,OH,129,234
20210506,MO,61,140
20210109,MN,97,140
20210303,WA,61,105
20210130,NV,105,63
20210411,MO,69,140
20210105,MN,111,131
20210210,PR,12,68
20210124,AL,238,115
20210327,AR,14,110
20210423,OK,34,151
20210604,WA,60,104
20201203,KS,163,151
20210203,MS,74,109
20210520,DE,11,16
20210322,AR,10,90
20210531,KY,96,104
20201211,AK,20,24
20201229,CT,139,33
20210204,CA,1249,419
20210124,KS,95,149
20210110,FL,989,269
20210419,WY,3,30
20210226,KS,42,150
20200906,NV,37,62
20210414,WY,10,31
20201207,WY,26,30
20201213,NV,168,62
20200104,NV,132,59
20210110,MA,228,102
20210501,MN,83,140
20210515,DC,3,14
20210114,MO,275,140
