,all_distances,accepted_distances,all_alphas,accepted_alphas,epsilon_trace
221,0.5310618342497606,0.5310618342497606,0.9940143924571977,0.9940143924571977,0.7985024971808375
222,0.5318786190385487,0.5318786190385487,0.9320691112607175,0.9320691112607175,0.7984953106583629
223,0.5251189398895595,0.5251189398895595,0.756313908204275,,0.7984881242005669
224,0.5263320667782766,0.5263320667782766,0.992843611677254,,0.7984809378074491
225,0.5344557969162363,0.5344557969162363,0.9302054066197648,0.9302054066197648,0.7984737514790088
226,0.5337997725082341,0.5337997725082341,1.0011566643933707,1.0011566643933707,0.7984665652152454
227,0.5138112166424387,0.5138112166424387,0.6602686789267834,0.6602686789267834,0.7984593790161584
228,0.5173160576933482,0.5173160576933482,0.19585705951221383,,0.7984521928817472
229,0.5454540637724532,0.5454540637724532,0.9958251091801664,0.9958251091801664,0.7984450068120112
230,0.548882190568652,0.548882190568652,1.1683444532774174,1.1683444532774174,0.7984378208069499
231,0.5355776859154456,0.5355776859154456,1.000865438876664,1.000865438876664,0.7984306348665626
232,0.5379348357455409,0.5379348357455409,1.2583209802316002,1.2583209802316002,0.7984234489908488
233,0.5120502999763912,0.5120502999763912,1.2777679814382867,1.2777679814382867,0.7984162631798079
234,0.5411104631449237,0.5411104631449237,0.8881759908000864,0.8881759908000864,0.7984090774334393
235,0.5389772350706016,0.5389772350706016,0.9356340020163648,0.9356340020163648,0.7984018917517424
236,0.5210094292124269,0.5210094292124269,1.012164286600146,1.012164286600146,0.7983947061347165
237,0.5279834719027088,0.5279834719027088,1.014316568866536,1.014316568866536,0.7983875205823613
238,0.5088647373341117,0.5088647373341117,0.5482636301134921,0.5482636301134921,0.8483798850946761
239,0.5286925225395263,0.5286925225395263,0.963756768480629,0.963756768480629,0.8483722496757102
240,0.5117848108447243,0.5117848108447243,0.9892409813942081,0.9892409813942081,0.8483646143254632
241,0.5162462137346826,0.5162462137346826,0.8439603581566087,0.8439603581566087,0.8483569790439343
242,0.5064844436198547,0.5064844436198547,0.8818943699075938,,0.8483493438311228
243,0.5196749952933329,0.5196749952933329,0.9631643536921957,0.9631643536921957,0.8483417086870283
244,0.504957567759852,0.504957567759852,0.7196956140365652,0.7196956140365652,0.84833407361165
245,0.5145743722705666,0.5145743722705666,0.14641002788434815,,0.8483264386049875
246,0.49934219045957917,0.49934219045957917,0.991753763019105,0.991753763019105,0.8483188036670399
247,0.5003882994663206,0.5003882994663206,1.2073789034475044,1.2073789034475044,0.8483111687978069
248,0.505314898047205,0.505314898047205,1.0087818075122568,1.0087818075122568,0.8483035339972876
249,0.5279834425293051,0.5279834425293051,1.7738713770363375,1.7738713770363375,0.8482958992654817
250,0.5084222769082171,0.5084222769082171,0.7799182155441889,0.7799182155441889,0.8482882646023883
251,0.5208695249238129,0.5208695249238129,0.9518732164116263,0.9518732164116263,0.8482806300080068
252,0.5116504735745386,0.5116504735745386,1.0369016247463936,1.0369016247463936,0.8482729954823367
253,0.5071864343115634,0.5071864343115634,0.8825388097423635,0.8825388097423635,0.8482653610253773
254,0.49260987942660267,0.49260987942660267,0.8705447602387463,0.8705447602387463,0.8482577266371281
255,0.5025755030311437,0.5025755030311437,0.013678761333127995,,0.8482500923175883
256,0.5006055071958125,0.5006055071958125,0.48326902568182306,0.48326902568182306,0.8482424580667575
257,0.5318470515331948,0.5318470515331948,1.1095253943106038,1.1095253943106038,0.8482348238846348
258,0.4981693688123058,0.4981693688123058,0.956438539454447,0.956438539454447,0.8482271897712198
259,0.5112239667198011,0.5112239667198011,0.9928133717372981,0.9928133717372981,0.8482195557265119
260,0.5184276111388333,0.5184276111388333,0.9553194836684478,0.9553194836684478,0.8482119217505103
261,0.5182309637459932,0.5182309637459932,0.5727091787724814,0.5727091787724814,0.8482042878432146
262,0.499384132253588,0.499384132253588,0.16692783847366727,0.16692783847366727,0.848196654004624
263,0.49680173229104935,0.49680173229104935,0.8771433573530497,0.8771433573530497,0.8481890202347379
264,0.5068584255127677,0.5068584255127677,1.073926856859526,1.073926856859526,0.8481813865335557
265,0.49683932783933027,0.49683932783933027,0.9661959407244856,0.9661959407244856,0.8481737529010769
266,0.5039336085263162,0.5039336085263162,0.9824141872232459,0.9824141872232459,0.8481661193373008
267,0.5119692390738922,0.5119692390738922,0.8824246934043093,0.8824246934043093,0.8481584858422268
268,0.5135535266433824,0.5135535266433824,1.0128791246685582,1.0128791246685582,0.8481508524158541
269,0.5157856009636311,0.5157856009636311,1.0135121590704563,1.0135121590704563,0.8481432190581824
270,0.5073834791994579,0.5073834791994579,0.8757132113281316,0.8757132113281316,0.8481355857692108
271,0.505587413332829,0.505587413332829,0.9040294501448802,0.9040294501448802,0.8481279525489388
272,0.5251996268191529,0.5251996268191529,1.4143936214493125,1.4143936214493125,0.8481203193973659
273,0.49856862068755337,0.49856862068755337,0.3361625538747394,,0.8481126863144912
274,0.5053326201535386,0.5053326201535386,0.98786992537575,0.98786992537575,0.8481050533003144
275,0.5293059739042372,0.5293059739042372,0.933911010795638,0.933911010795638,0.8480974203548346
276,0.5272975304435833,0.5272975304435833,1.0088301481994995,1.0088301481994995,0.8480897874780514
277,0.5264452816515182,0.5264452816515182,0.7387407311801457,0.7387407311801457,0.8480821546699641
278,0.5353330911861298,0.5353330911861298,1.3452587637378537,1.3452587637378537,0.848074521930572
279,0.5228145283112006,0.5228145283112006,0.1569451677418222,,0.8480668892598746
280,0.5234091353858504,0.5234091353858504,1.138672971088837,1.138672971088837,0.8480592566578713
281,0.5112172150681148,0.5112172150681148,1.027181572169142,1.027181572169142,0.8480516241245614
282,0.5136419791629202,0.5136419791629202,0.9600034554181713,0.9600034554181713,0.8480439916599443
283,0.5237124374060141,0.5237124374060141,1.1292250354240998,1.1292250354240998,0.8480363592640193
284,0.52922239549767,0.52922239549767,1.5195922157014894,1.5195922157014894,0.8480287269367859
285,0.5354122035671479,0.5354122035671479,0.8306816608546684,0.8306816608546684,0.8480210946782434
286,0.5257511968528545,0.5257511968528545,1.0280081256887694,1.0280081256887694,0.8480134624883913
287,0.5352896595437058,0.5352896595437058,1.164814582081079,1.164814582081079,0.8480058303672289
288,0.5528273155380183,0.5528273155380183,1.0697088207283891,1.0697088207283891,0.8479981983147555
289,0.527424048647971,0.527424048647971,0.20694862462564245,,0.8479905663309707
290,0.5231913170187404,0.5231913170187404,1.4021956449239177,1.4021956449239177,0.8479829344158737
291,0.5394039537559417,0.5394039537559417,1.0267699615730235,1.0267699615730235,0.847975302569464
292,0.5293913113405864,0.5293913113405864,0.9981535831141335,0.9981535831141335,0.8479676707917408
293,0.5483165556212387,0.5483165556212387,0.9883853313010992,0.9883853313010992,0.8479600390827037
294,0.5494687778915625,0.5494687778915625,1.0568700337695012,1.0568700337695012,0.8479524074423519
295,0.5358048972354971,0.5358048972354971,0.9927099978782269,0.9927099978782269,0.8479447758706848
